Car ID,Car Name,Year,Age of Car,Distance,Owner,Fuel,Location,Drive,Type,Price,Ratings,Safety Rating,Color
268,Maruti Swift,2017,7,67841,1,PETROL,GJ-27,Manual,HatchBack,522000,1,3,Black
269,Maruti Baleno,2017,7,80830,1,PETROL,KA-03,Manual,HatchBack,698000,4,5,Red
270,Maruti Ciaz,2018,6,67388,1,PETROL,TS-08,Automatic,Sedan,803000,4,3,Blue
271,Hyundai NEW SANTRO,2019,5,68967,1,PETROL,KA-42,Manual,HatchBack,432000,1,5,Black
272,Maruti Swift,2019,5,49661,1,PETROL,DL-5C,Manual,HatchBack,506000,3,5,Black
273,Hyundai NEW SANTRO,2020,4,47887,1,CNG,MH-05,Manual,HatchBack,540000,2,3,Black
274,Hyundai Verna,2012,12,79482,1,PETROL,KA-09,Manual,Sedan,507000,3,1,White
275,Maruti Celerio,2015,9,91434,1,PETROL,TN-09,Manual,HatchBack,379000,5,2,White
276,Honda Jazz,2016,8,47077,1,PETROL,KA-51,Manual,HatchBack,595000,2,4,Blue
277,Maruti Swift,2012,12,77023,1,PETROL,DL-8C,Manual,HatchBack,272000,4,1,Orange
278,Hyundai Xcent,2018,6,42266,2,PETROL,TN-22,Manual,Sedan,547000,3,2,Black
279,Hyundai Verna,2019,5,32436,1,PETROL,HR-30,Manual,Sedan,592000,1,1,Blue
280,Maruti Alto,2021,3,37400,1,CNG,MH-05,Manual,HatchBack,451000,2,2,Blue
281,Hyundai GRAND I10 NIOS,2019,5,40934,1,PETROL,UP-78,Manual,HatchBack,682000,2,1,Red
282,Maruti Alto,2021,3,67623,1,CNG,HR-72,Manual,HatchBack,422000,2,5,White
283,Hyundai Verna,2016,8,65099,2,PETROL,DL-10,Manual,Sedan,532000,2,2,Black
284,Maruti Alto K10,2014,10,70060,1,PETROL,MH-43,Manual,HatchBack,209000,2,5,White
285,Hyundai Creta,2018,6,37437,1,PETROL,MH-01,Automatic,SUV,1140000,5,2,Red
286,Honda Amaze,2016,8,86894,1,PETROL,GJ-27,Manual,Sedan,504000,5,3,Blue
287,Maruti Alto,2019,5,57850,1,CNG,MH-04,Manual,HatchBack,402000,3,1,Red
288,Hyundai NEW SANTRO,2019,5,43172,2,CNG,MH-48,Manual,HatchBack,451000,5,5,White
289,Maruti Dzire,2020,4,74490,1,PETROL,UP-32,Manual,Sedan,602000,3,1,Red
290,Maruti IGNIS,2018,6,43453,1,PETROL,PB-91,Automatic,HatchBack,463000,2,2,Black
291,Maruti Swift Dzire,2016,8,77112,1,PETROL,KA-51,Automatic,Sedan,851000,3,1,Blue
292,Maruti Baleno,2018,6,20578,2,PETROL,MH-02,Automatic,HatchBack,616000,5,3,Orange
293,Hyundai Creta,2018,6,63888,1,PETROL,TS-08,Manual,SUV,844000,2,3,Orange
294,Maruti Alto 800,2015,9,62554,1,PETROL,KA-50,Manual,HatchBack,294000,4,2,Orange
295,Maruti Alto,2021,3,45138,1,CNG,DL-9C,Manual,HatchBack,400000,1,3,White
296,Maruti IGNIS,2018,6,46746,1,PETROL,TS-08,Manual,HatchBack,531000,1,3,Black
297,Hyundai Grand i10,2014,10,67879,1,PETROL,WB-08,Manual,HatchBack,313000,2,1,White
298,Hyundai i20 Active,2015,9,95852,2,PETROL,MH-31,Manual,HatchBack,506000,4,2,Black
299,Hyundai New Elantra,2017,7,115484,2,PETROL,TN-40,Manual,Lux_sedan,836000,1,5,Black
300,Honda City,2015,9,20478,1,PETROL,TN-12,Manual,Sedan,807000,2,2,Black
301,Datsun Redi Go,2018,6,15925,1,PETROL,DL-14,Manual,HatchBack,297000,3,1,Blue
302,Maruti Wagon R 1.0,2014,10,68015,1,PETROL,HR-26,Manual,HatchBack,330000,5,3,White
303,Maruti Baleno,2018,6,68101,1,PETROL,TS-07,Manual,HatchBack,691000,5,4,Black
304,Honda City,2016,8,53355,1,PETROL,DL-1C,Manual,Sedan,678000,1,5,Red
305,Honda Jazz,2019,5,57783,1,PETROL,WB-06,Automatic,HatchBack,621000,3,1,Black
306,Hyundai i10,2011,13,59051,2,PETROL,TN-02,Manual,HatchBack,282000,3,4,Red
307,Maruti Celerio,2016,8,39319,2,PETROL,MH-05,Automatic,HatchBack,390000,3,5,Red
308,Maruti Ciaz,2021,3,57566,1,PETROL,WB-02,Manual,Sedan,355000,3,1,Orange
309,Hyundai Elite i20,2019,5,39839,1,PETROL,PB-10,Automatic,HatchBack,861000,4,4,Black
310,Hyundai Grand i10,2015,9,60197,2,PETROL,KA-51,Manual,HatchBack,480000,3,3,White
311,Maruti Alto,2019,5,46881,1,PETROL,HR-26,Manual,HatchBack,373000,2,2,Blue
312,Honda Jazz,2016,8,90889,3,PETROL,KA-50,Automatic,HatchBack,505000,3,5,Red
313,Ford Ecosport,2017,7,34132,2,PETROL,TN-04,Manual,SUV,722000,3,4,Black
314,Datsun Redi Go,2017,7,75817,1,PETROL,MH-46,Manual,HatchBack,228000,3,4,Red
315,Maruti Alto K10,2012,12,60223,2,PETROL,MH-04,Manual,HatchBack,165000,1,1,Black
316,Maruti Baleno,2020,4,22610,1,PETROL,UP-14,Manual,HatchBack,654000,2,2,Black
317,Volkswagen Ameo,2017,7,19454,1,PETROL,MH-04,Automatic,Sedan,1005000,2,3,Black
318,Maruti Alto,2020,4,22570,1,PETROL,PB-08,Manual,HatchBack,424000,5,1,Red
319,Maruti Wagon R 1.0,2013,11,45247,1,PETROL,DL-4C,Manual,HatchBack,250000,2,2,White
320,Hyundai Grand i10,2014,10,36474,1,PETROL,DL-7C,Manual,HatchBack,355000,1,4,Red
321,Tata NEXON,2018,6,35226,2,PETROL,TS-08,Automatic,SUV,873000,4,4,Red
322,Maruti Wagon R 1.0,2017,7,45376,1,PETROL,KL-66,Manual,HatchBack,386000,5,3,Black
323,Maruti Alto K10,2011,13,52946,2,PETROL,KL-08,Manual,HatchBack,199650,3,4,Blue
324,Maruti Alto 800,2017,7,83251,1,PETROL,GJ-01,Manual,HatchBack,314000,3,4,Blue
325,Hyundai Grand i10,2015,9,92466,1,PETROL,KA-01,Manual,HatchBack,412000,4,2,White
326,Hyundai NEW SANTRO,2021,3,18055,1,PETROL,TN-12,Manual,HatchBack,513000,5,3,Black
327,Hyundai Elite i20,2018,6,55152,1,PETROL,KA-53,Manual,HatchBack,762400,5,3,Red
328,Maruti Baleno,2016,8,98059,1,PETROL,HR-29,Manual,HatchBack,439000,1,1,White
329,Ford Ecosport,2019,5,34446,2,PETROL,MH-02,Automatic,SUV,710000,2,3,Black
330,Hyundai Elite i20,2019,5,71277,1,PETROL,TS-08,Manual,HatchBack,682000,1,4,Red
331,Maruti Dzire,2019,5,51377,1,PETROL,TS-08,Automatic,Sedan,672000,4,1,White
332,Maruti Alto 800,2014,10,58874,1,PETROL,MH-15,Manual,HatchBack,230000,1,1,Black
333,Maruti Alto K10,2016,8,42591,3,PETROL,MH-14,Manual,HatchBack,303000,5,4,White
334,Tata PUNCH,2022,2,22921,1,PETROL,TS-07,Manual,SUV,784000,1,5,Black
335,Honda City,2020,4,104681,1,PETROL,TN-40,Manual,Sedan,469000,2,1,Black
336,Hyundai i20,2014,10,77526,1,PETROL,KA-04,Manual,HatchBack,535000,4,1,Red
337,Toyota Corolla Altis,2010,14,85954,2,PETROL,MH-02,Manual,Lux_sedan,233600,2,3,Orange
338,Hyundai Elite i20,2017,7,29498,1,PETROL,WB-02,Manual,HatchBack,426000,1,2,White
339,Maruti Ciaz,2016,8,108326,1,CNG,DL-2C,Manual,Sedan,372000,5,1,Orange
340,Mahindra XUV500,2016,8,90291,3,DIESEL,KA-51,Manual,Lux_SUV,929000,2,2,Blue
341,Maruti Ciaz,2016,8,105374,1,PETROL,TN-40,Manual,Sedan,554000,5,1,Red
342,Hyundai Eon,2015,9,19508,2,PETROL,MH-05,Manual,HatchBack,275000,5,2,Black
343,Maruti New Wagon-R,2022,2,8408,1,CNG,BR-01,Manual,HatchBack,674000,1,4,Red
344,Hyundai Grand i10,2016,8,32907,1,PETROL,TS-07,Manual,HatchBack,500000,3,3,Red
345,Toyota YARIS,2020,4,103777,1,PETROL,TN-40,Manual,Sedan,628000,2,1,Black
346,Maruti Swift,2014,10,67081,2,PETROL,GJ-01,Manual,HatchBack,390000,2,3,Black
347,Maruti Swift Dzire,2012,12,61036,1,PETROL,KA-04,Manual,Sedan,493000,5,4,Black
348,Honda Amaze,2020,4,44069,1,PETROL,MH-20,Manual,Sedan,581000,3,2,White
349,Tata ALTROZ,2021,3,19794,1,PETROL,KA-04,Manual,HatchBack,715000,3,5,Black
350,Ford Ecosport,2019,5,18014,2,CNG,MH-04,Manual,SUV,823000,2,3,Orange
351,Nissan MAGNITE,2021,3,16927,2,PETROL,GJ-05,Automatic,SUV,797650,1,4,Black
352,Renault TRIBER,2019,5,50027,1,PETROL,TN-05,Manual,SUV,606000,2,5,White
353,Maruti Swift,2016,8,40368,1,PETROL,HR-26,Manual,HatchBack,477000,3,2,Black
354,Maruti Vitara Brezza,2018,6,88582,2,DIESEL,RJ-45,Automatic,SUV,821000,3,4,Black
355,Maruti Ciaz,2015,9,54576,2,PETROL,DL-2C,Manual,Sedan,319000,2,5,Orange
356,Maruti Dzire,2017,7,53119,1,PETROL,DL-1C,Manual,Sedan,502000,2,1,Orange
357,Renault Duster,2018,6,61426,2,PETROL,TN-02,Manual,SUV,711000,1,2,Black
358,Maruti New Wagon-R,2021,3,54602,1,CNG,HR-29,Manual,HatchBack,536000,3,3,Black
359,Maruti IGNIS,2017,7,29406,2,PETROL,HR-10,Automatic,HatchBack,487000,4,5,Orange
360,Hyundai Grand i10,2019,5,60019,1,CNG,GJ-01,Manual,HatchBack,551000,5,4,Black
361,Maruti Baleno,2019,5,18809,1,PETROL,MH-40,Manual,HatchBack,650000,2,3,Red
362,Toyota Glanza,2020,4,38634,1,PETROL,HR-30,Manual,HatchBack,717000,4,1,Black
363,Maruti Swift,2017,7,14097,2,PETROL,DL-8C,Manual,HatchBack,518000,2,1,White
364,Maruti Baleno,2019,5,57203,1,PETROL,UP-78,Manual,HatchBack,610000,3,1,Blue
365,Maruti Celerio,2017,7,22308,2,PETROL,KA-05,Automatic,HatchBack,478000,1,1,White
366,Maruti Baleno,2018,6,64267,1,PETROL,MH-03,Manual,HatchBack,607000,2,2,Blue
367,Renault Kwid,2016,8,57592,2,PETROL,KA-05,Manual,HatchBack,304000,4,4,Black
368,Maruti Baleno,2017,7,18353,1,PETROL,MH-43,Manual,HatchBack,554000,4,3,Red
369,Nissan Micra Active,2017,7,52046,1,PETROL,GJ-05,Manual,HatchBack,325000,4,4,Black
370,Maruti Swift,2017,7,52858,1,PETROL,TS-09,Manual,HatchBack,582000,4,4,Black
371,Maruti IGNIS,2017,7,70693,2,PETROL,DL-8C,Manual,HatchBack,432000,2,3,White
372,Maruti Swift,2018,6,44625,1,PETROL,RJ-45,Manual,HatchBack,536000,1,3,Black
373,Maruti Swift,2019,5,93152,1,PETROL,DL-9C,Manual,HatchBack,497000,2,4,White
374,Hyundai i10,2012,12,36473,1,PETROL,MH-43,Manual,HatchBack,258000,1,2,White
375,Honda City,2019,5,86031,1,DIESEL,TS-08,Manual,Sedan,755000,3,3,Black
376,Hyundai NEW SANTRO,2019,5,21926,1,PETROL,GJ-27,Automatic,HatchBack,575000,4,5,White
377,Hyundai GRAND I10 NIOS,2021,3,34714,1,CNG,HR-98,Manual,HatchBack,701000,4,1,Red
378,Honda City,2016,8,84618,2,CNG,DL-12,Manual,Sedan,483000,1,4,Black
379,Nissan Micra Active,2013,11,70141,1,PETROL,MP-04,Manual,HatchBack,201000,4,2,White
380,Hyundai Elite i20,2016,8,46369,1,PETROL,KA-53,Manual,HatchBack,665000,3,1,Black
381,Skoda Rapid,2016,8,98376,1,DIESEL,GJ-27,Manual,Sedan,691000,2,3,Black
382,Maruti Ritz,2010,14,78608,1,PETROL,KL-02,Manual,HatchBack,279000,4,2,Black
383,Volkswagen Polo,2015,9,96842,1,PETROL,TN-10,Manual,HatchBack,437000,2,5,Orange
384,Honda Jazz,2019,5,17583,1,PETROL,KA-03,Automatic,HatchBack,813000,5,2,White
385,Hyundai Elite i20,2017,7,41003,1,PETROL,KA-02,Manual,HatchBack,688000,1,5,Black
386,Hyundai Verna,2018,6,76073,1,DIESEL,KA-53,Manual,Sedan,847000,2,1,Blue
387,Honda Brio,2013,11,65393,1,PETROL,DL-9C,Manual,HatchBack,264000,4,1,Orange
388,Tata ALTROZ,2021,3,49819,1,PETROL,TS-06,Manual,HatchBack,748000,1,1,White
389,Hyundai Xcent,2019,5,58973,1,PETROL,BR-01,Manual,Sedan,334000,4,2,Black
390,Honda Amaze,2018,6,26502,2,PETROL,KA-04,Manual,Sedan,805000,2,5,Blue
391,Renault Duster,2017,7,101034,1,DIESEL,GJ-05,Manual,SUV,639000,4,5,Blue
392,Hyundai Grand i10,2015,9,81868,2,PETROL,KA-05,Automatic,HatchBack,498000,1,3,Blue
393,Tata NEXON,2021,3,12315,1,PETROL,PB-65,Automatic,SUV,1074000,4,5,Black
394,Renault Kwid,2017,7,39699,2,PETROL,MH-12,Automatic,HatchBack,312000,4,4,Red
395,Hyundai Grand i10,2015,9,87053,2,PETROL,DL-8C,Automatic,HatchBack,431000,2,1,Blue
396,Hyundai Creta,2022,2,19131,1,PETROL,GJ-01,Manual,SUV,1126000,5,3,Black
397,Hyundai Elite i20,2018,6,14434,1,PETROL,KA-04,Automatic,HatchBack,768000,1,4,White
398,Hyundai Verna,2016,8,70922,1,DIESEL,MH-05,Manual,Sedan,721000,2,5,Black
399,Maruti Swift,2014,10,35225,1,PETROL,KA-53,Manual,HatchBack,538000,3,4,Red
400,Hyundai i10,2011,13,96116,2,PETROL,KA-04,Manual,HatchBack,292000,1,5,Red
401,Datsun Go Plus,2018,6,44386,1,PETROL,TN-45,Manual,HatchBack,429000,2,4,Red
402,Maruti Swift,2019,5,17023,1,PETROL,UP-14,Manual,HatchBack,531000,2,1,Black
403,Tata Safari,2021,3,96339,1,DIESEL,TS-08,Automatic,SUV,1952000,5,4,Red
404,Maruti Dzire,2017,7,63690,1,PETROL,GJ-01,Manual,Sedan,734000,4,3,Red
405,Ford Ecosport,2019,5,7288,1,PETROL,MH-02,Manual,SUV,870000,2,2,Black
406,Maruti Wagon R 1.0,2016,8,64481,1,PETROL,MH-12,Automatic,HatchBack,476000,4,1,Blue
407,Hyundai Grand i10,2015,9,51618,1,PETROL,KA-53,Manual,HatchBack,521000,4,1,Black
408,Toyota Etios,2011,13,70652,1,PETROL,KA-34,Manual,Sedan,347000,1,4,White
409,Maruti IGNIS,2022,2,12699,1,PETROL,TN-07,Manual,HatchBack,732000,3,3,Black
410,Maruti Alto 800,2018,6,15793,1,PETROL,PB-91,Manual,HatchBack,343000,3,5,White
411,Maruti Celerio,2016,8,24189,2,PETROL,TS-07,Automatic,HatchBack,447000,4,1,Black
412,Tata NEXON,2021,3,9044,1,PETROL,TS-08,Manual,SUV,1091000,2,4,Black
413,Nissan MAGNITE,2021,3,66065,1,PETROL,DL-8C,Manual,SUV,750000,4,4,Black
414,Maruti Swift Dzire,2015,9,106877,1,PETROL,TN-40,Manual,Sedan,224000,3,2,Red
415,Hyundai i20 Active,2017,7,25467,1,PETROL,MH-04,Manual,HatchBack,586000,1,3,Black
416,Hyundai i10,2011,13,83325,1,PETROL,KL-32,Manual,HatchBack,209000,5,5,White
417,Maruti Swift,2017,7,37368,1,PETROL,HR-26,Manual,HatchBack,487000,3,3,Black
418,Renault Kwid,2018,6,42155,2,PETROL,UP-78,Manual,HatchBack,319000,5,5,Red
419,Maruti New Wagon-R,2019,5,79997,1,CNG,GJ-27,Manual,HatchBack,555000,2,4,Red
420,Renault Kiger,2021,3,16264,1,PETROL,KA-04,Manual,HatchBack,852000,4,1,Black
421,Honda City,2016,8,83052,2,PETROL,MH-12,Automatic,Sedan,567000,3,3,White
422,Toyota YARIS,2018,6,91190,1,DIESEL,TN-14,Automatic,Sedan,613000,3,1,White
423,Hyundai Grand i10,2019,5,15100,1,PETROL,HR-03,Manual,HatchBack,606000,2,4,Orange
424,Honda Jazz,2022,2,11077,1,PETROL,HR-98,Automatic,HatchBack,830000,3,1,Red
425,Hyundai Verna,2020,4,59138,1,PETROL,MP-09,Automatic,Sedan,651000,4,5,White
426,Maruti Alto 800,2014,10,13135,1,PETROL,TN-10,Manual,HatchBack,298000,5,4,White
427,Nissan Micra,2015,9,82549,2,PETROL,TN-01,Automatic,HatchBack,406000,1,5,Blue
428,Maruti Alto,2022,2,653,1,PETROL,KA-04,Manual,HatchBack,474000,2,1,Orange
429,Ford Ecosport,2018,6,43481,2,PETROL,KA-04,Automatic,SUV,884000,2,1,Black
430,Maruti Swift,2014,10,49570,1,PETROL,KA-02,Manual,HatchBack,533300,2,1,Black
431,Maruti Swift,2016,8,49414,2,PETROL,DL-1C,Manual,HatchBack,429000,2,1,White
432,Maruti IGNIS,2017,7,16133,1,PETROL,MH-04,Automatic,HatchBack,579000,2,2,White
433,Tata Tiago,2017,7,101363,2,PETROL,TN-40,Automatic,HatchBack,450000,3,1,Blue
434,Hyundai Verna,2017,7,37717,1,PETROL,MH-02,Manual,Sedan,519000,1,2,Blue
435,Ford Ecosport,2015,9,55610,2,PETROL,TN-18,Automatic,SUV,555500,2,3,White
436,Hyundai Grand i10,2015,9,41152,2,PETROL,MH-43,Manual,HatchBack,418000,3,2,White
437,Hyundai AURA,2021,3,3525,1,PETROL,WB-26,Manual,Sedan,685000,4,2,Blue
438,Maruti Wagon R 1.0,2018,6,43339,1,CNG,MH-14,Manual,HatchBack,445000,4,1,White
439,Maruti Alto 800,2018,6,26158,1,PETROL,PB-91,Manual,HatchBack,343000,2,4,White
440,Honda Brio,2014,10,36843,3,PETROL,WB-06,Manual,HatchBack,269000,5,4,Black
441,Maruti Celerio,2016,8,92670,1,PETROL,KA-41,Automatic,HatchBack,443000,5,5,Black
442,Honda Amaze,2019,5,41565,2,PETROL,WB-24,Manual,Sedan,348000,1,5,Red
443,Nissan Micra Active,2018,6,47009,1,PETROL,TN-09,Manual,HatchBack,485000,2,2,Black
444,Ford Ecosport,2018,6,54308,1,PETROL,DL-10,Manual,SUV,695000,3,3,Red
445,Maruti Swift Dzire,2012,12,73399,1,PETROL,AP-23,Manual,Sedan,419000,1,2,Black
446,Toyota Corolla Altis,2010,14,69278,2,PETROL,DL-4C,Manual,Lux_sedan,234000,3,1,White
447,Maruti Baleno,2017,7,46009,1,PETROL,GJ-06,Manual,HatchBack,569000,1,5,Black
448,Maruti Swift,2017,7,71050,1,PETROL,TS-10,Manual,HatchBack,542000,4,1,Orange
449,Maruti Swift,2014,10,52802,2,PETROL,KA-05,Manual,HatchBack,514000,5,2,Black
450,Maruti Baleno,2017,7,66609,1,PETROL,HR-26,Manual,HatchBack,549000,5,2,Black
451,Mahindra Kuv100,2017,7,47474,1,PETROL,HR-26,Manual,SUV,372000,5,5,Black
452,Maruti Baleno,2015,9,47035,1,DIESEL,TN-06,Manual,HatchBack,606000,1,4,White
453,Tata Tiago,2021,3,19811,1,PETROL,HR-51,Manual,HatchBack,526000,3,2,White
454,Renault Kwid,2021,3,20542,1,PETROL,GJ-12,Manual,HatchBack,483000,5,5,Blue
455,Hyundai Elite i20,2014,10,47140,1,DIESEL,TS-09,Manual,HatchBack,591000,4,1,White
456,Hyundai Grand i10,2018,6,56587,2,PETROL,GJ-01,Manual,HatchBack,482000,5,5,Black
457,Maruti Swift,2018,6,29723,2,PETROL,HR-26,Automatic,HatchBack,524000,2,5,Red
458,Hyundai Elite i20,2015,9,54154,1,PETROL,KA-01,Manual,HatchBack,664000,3,3,Black
459,Honda City,2016,8,71731,2,PETROL,HR-51,Manual,Sedan,627000,2,3,Blue
460,Maruti Vitara Brezza,2022,2,22783,2,PETROL,PB-10,Manual,SUV,868000,2,2,Black
461,Maruti Ciaz,2022,2,50853,1,PETROL,GJ-27,Manual,Sedan,527000,1,2,Red
462,Hyundai Elite i20,2018,6,68622,1,PETROL,KL-63,Manual,HatchBack,573000,5,2,White
463,Volkswagen Polo,2015,9,47618,1,PETROL,TS-13,Manual,HatchBack,423000,1,1,Black
464,Maruti Baleno,2021,3,40380,1,CNG,HR-26,Automatic,HatchBack,812000,4,1,Black
465,Maruti Swift,2018,6,63025,1,PETROL,KA-01,Automatic,HatchBack,675000,4,5,White
466,Maruti New Wagon-R,2022,2,23403,1,CNG,MH-12,Manual,HatchBack,711000,5,5,White
467,Hyundai Tucson New,2018,6,86933,2,PETROL,UP-14,Manual,Lux_SUV,1221000,4,3,Blue
468,Maruti IGNIS,2019,5,39504,2,PETROL,HR-03,Automatic,HatchBack,589000,4,3,Blue
469,Renault Duster,2021,3,12441,1,PETROL,TN-23,Automatic,SUV,1311000,2,1,Blue
470,Honda WR-V,2018,6,51496,2,PETROL,GJ-06,Manual,SUV,670000,3,5,Red
471,Maruti Swift,2018,6,64509,1,DIESEL,HR-16,Manual,HatchBack,522000,1,1,Red
472,Mahindra XUV500,2018,6,35189,3,DIESEL,KA-03,Automatic,Lux_SUV,1498000,1,5,Black
473,Hyundai Elite i20,2019,5,33236,2,PETROL,RJ-45,Automatic,HatchBack,715000,5,3,Black
474,Honda Brio,2013,11,58790,1,PETROL,KA-03,Manual,HatchBack,321000,2,3,Black
475,Maruti Celerio,2022,2,9649,1,PETROL,MH-41,Manual,HatchBack,688000,5,1,Black
476,Hyundai i10,2015,9,67271,1,PETROL,KA-51,Manual,HatchBack,357000,5,5,White
477,Hyundai i10,2011,13,33326,1,PETROL,HR-51,Manual,HatchBack,222000,2,3,Red
478,Ford Ecosport,2019,5,84035,1,PETROL,DL-12,Manual,SUV,722000,3,5,White
479,Maruti IGNIS,2019,5,40066,1,PETROL,RJ-45,Automatic,HatchBack,541000,4,2,Black
480,Ford Ecosport,2019,5,57675,1,CNG,DL-8C,Manual,SUV,796000,5,2,White
481,Ford Ecosport,2014,10,54379,1,PETROL,DL-10,Manual,SUV,480000,1,2,White
482,Hyundai Elite i20,2018,6,56719,1,DIESEL,TS-07,Manual,HatchBack,775000,1,5,Black
483,Hyundai Grand i10,2016,8,60999,1,PETROL,TS-07,Manual,HatchBack,516000,3,1,Black
484,Maruti Alto,2020,4,28328,1,PETROL,RJ-45,Manual,HatchBack,409000,1,2,Black
485,Ford Ecosport,2018,6,47942,1,PETROL,DL-10,Manual,SUV,844000,2,5,Black
486,Renault Kwid,2022,2,13872,1,PETROL,DL-12,Manual,HatchBack,539000,4,1,Black
487,Hyundai Grand i10,2016,8,47118,1,PETROL,UP-78,Manual,HatchBack,402000,1,4,Orange
488,Hyundai Grand i10,2017,7,80554,1,PETROL,MP-09,Manual,HatchBack,451000,3,1,Black
489,Honda Amaze,2019,5,24163,1,PETROL,TS-12,Automatic,Sedan,1305000,1,5,Black
490,KIA SELTOS,2020,4,24339,2,PETROL,CH-01,Manual,SUV,1139000,4,1,Red
491,Maruti Baleno,2017,7,51536,1,PETROL,MH-48,Automatic,HatchBack,653000,4,5,Blue
492,Maruti Alto K10,2019,5,26520,2,PETROL,UP-32,Automatic,HatchBack,387000,4,5,Black
493,Honda WR-V,2017,7,56507,2,PETROL,MH-12,Manual,SUV,634000,3,5,Black
494,Maruti Celerio,2015,9,46642,1,PETROL,PB-12,Manual,HatchBack,413000,1,1,Black
495,Hyundai Grand i10,2019,5,20136,1,PETROL,WB-12,Manual,HatchBack,515000,2,4,Orange
496,Maruti New Wagon-R,2020,4,62629,1,CNG,DL-8C,Manual,HatchBack,547000,2,5,White
497,Maruti Wagon R 1.0,2018,6,44296,2,CNG,MH-05,Manual,HatchBack,431000,1,5,White
498,Maruti Baleno,2017,7,20607,2,PETROL,KA-03,Manual,HatchBack,648000,2,4,Black
499,Honda City,2019,5,20593,1,PETROL,WB-02,Manual,Sedan,753000,3,4,Blue
500,Maruti XL6,2020,4,31882,1,PETROL,PB-65,Automatic,SUV,937000,1,1,Red
501,Maruti Baleno,2016,8,63142,1,PETROL,GJ-15,Manual,HatchBack,496000,5,5,Orange
502,Honda Brio,2016,8,65453,1,PETROL,KA-01,Manual,HatchBack,476000,4,3,Black
503,Maruti Swift Dzire,2013,11,44495,1,PETROL,WB-02,Manual,Sedan,310000,3,1,Blue
504,Maruti S PRESSO,2021,3,24447,1,CNG,UP-32,Manual,HatchBack,554000,4,3,Blue
505,Hyundai Creta,2017,7,60956,1,PETROL,MH-01,Automatic,SUV,954000,2,4,White
506,Ford Ecosport,2018,6,37983,1,PETROL,KA-04,Manual,SUV,810000,2,1,Black
507,Hyundai Elite i20,2016,8,40108,1,PETROL,DL-7C,Manual,HatchBack,569000,4,2,Red
508,Skoda Rapid,2020,4,49220,1,PETROL,UP-78,Manual,Sedan,490000,3,2,Black
509,Tata NEXON,2020,4,36427,1,DIESEL,TN-10,Automatic,SUV,1039000,5,5,Black
510,Maruti Swift,2015,9,20248,1,PETROL,KA-53,Manual,HatchBack,594000,4,3,Black
511,Maruti Baleno,2017,7,43381,1,PETROL,DL-8C,Manual,HatchBack,504000,2,5,Black
512,Maruti S PRESSO,2021,3,39855,1,CNG,MH-43,Manual,HatchBack,475000,3,1,Red
513,Hyundai Grand i10,2014,10,102126,1,PETROL,TN-40,Automatic,HatchBack,381000,4,4,Black
514,Hyundai Xcent,2015,9,75360,1,PETROL,MH-49,Manual,Sedan,401000,3,4,Blue
515,Maruti IGNIS,2019,5,30013,1,PETROL,MH-12,Manual,HatchBack,565000,2,5,Red
516,Hyundai Grand i10,2018,6,88417,1,PETROL,TN-18,Manual,HatchBack,495000,1,5,Red
517,Maruti Wagon R 1.0,2018,6,72590,1,PETROL,GJ-01,Automatic,HatchBack,457000,5,4,Black
518,Nissan MAGNITE,2022,2,13614,1,PETROL,KL-48,Manual,SUV,688000,2,3,White
519,Maruti Alto K10,2018,6,90092,1,PETROL,HR-03,Manual,HatchBack,332000,2,2,Red
520,Hyundai Grand i10,2016,8,73565,1,PETROL,GJ-23,Manual,HatchBack,454000,1,2,Red
521,Hyundai Verna,2020,4,32523,1,PETROL,GJ-01,Automatic,Sedan,839000,1,2,Red
522,Hyundai i20,2012,12,59553,2,PETROL,MH-12,Manual,HatchBack,357000,5,2,Red
523,Hyundai i10,2013,11,57656,1,PETROL,MH-14,Manual,HatchBack,287000,2,3,White
524,Maruti Wagon R 1.0,2014,10,82391,1,PETROL,KA-04,Manual,HatchBack,328000,1,3,Blue
525,Tata NEXON,2022,2,16581,1,PETROL,TN-11,Manual,SUV,1113000,5,1,Black
526,Hyundai Grand i10,2019,5,11921,2,PETROL,MH-14,Manual,HatchBack,526350,1,1,White
527,Maruti Swift,2018,6,70839,1,DIESEL,TN-10,Manual,HatchBack,634000,5,2,Red
528,Hyundai GRAND I10 NIOS,2019,5,54670,2,PETROL,RJ-45,Manual,HatchBack,621000,1,5,Black
529,Maruti Wagon R 1.0,2016,8,41116,1,PETROL,BR-31,Manual,HatchBack,336000,4,4,Black
530,Maruti Celerio,2019,5,71910,1,CNG,HR-13,Manual,HatchBack,465200,5,5,White
531,Renault Duster,2021,3,11161,1,PETROL,DL-7C,Automatic,SUV,1285000,4,5,Black
532,Maruti Alto K10,2018,6,89919,1,PETROL,KA-04,Manual,HatchBack,333000,2,4,Black
533,Maruti New Wagon-R,2019,5,67492,1,PETROL,PB-27,Manual,HatchBack,500000,5,3,Red
534,Maruti Alto 800,2018,6,52646,1,PETROL,GJ-38,Manual,HatchBack,321000,4,4,White
535,Tata NEXON,2019,5,69702,1,DIESEL,KA-12,Automatic,SUV,989000,3,2,White
536,Maruti Swift,2014,10,18498,1,PETROL,DL-2C,Manual,HatchBack,338000,2,2,Blue
537,Hyundai Verna,2020,4,64767,2,PETROL,UP-32,Automatic,Sedan,682000,4,3,White
